ret,risk,atr_e,oi_e,tag,mfe
0.008988832414161528,0.017590181783603193,0.01172678785573546,3.531500918138092,trailing,
-0.010515876437935712,0.023804644215244135,0.015869762810162755,1.6198972448845295,trailing,
0.00793302714670974,0.026998247378264895,0.01799883158550993,5.128887409983648,trailing,
0.009108951313288035,0.030111284207462896,0.02007418947164193,2.9678529695306204,trailing,
-0.019585581493154366,0.018785581493154287,0.012523720995436192,1.9235771532456376,initial_SL,
-0.01719444655161524,0.016394446551615153,0.010929631034410102,0.7346052233645178,initial_SL,
-0.008636003869232148,0.014440991768713649,0.0096273278458091,1.5433630361469706,trailing,
-0.015728799774893054,0.014928799774893076,0.009952533183262051,2.957163200686482,initial_SL,
-0.016967606075088765,0.0161676060750889,0.010778404050059268,3.469369035776033,initial_SL,
-0.015475326840041456,0.014675326840041414,0.009783551226694276,2.076314743044299,initial_SL,
-0.017214698859047726,0.016414698859047602,0.0109431325726984,2.437042732603058,initial_SL,
-0.02052339275887624,0.019723392758876274,0.013148928505917517,2.5904222540615938,initial_SL,
0.012820042317771504,0.021592518615198786,0.014395012410132524,2.9260006950925277,trailing,
-0.02719571464378448,0.02639571464378451,0.01759714309585634,2.766036847600011,initial_SL,
-0.01200587483437114,0.041744440511054595,0.02782962700736973,14.417988194733645,trailing,
0.014790857214129288,0.046895324085068926,0.03126354939004595,7.540988079135003,trailing,
0.036653565709620334,0.033745678788562605,0.02249711919237507,2.6411761952823585,trailing,
0.052313879415855406,0.03251535939783797,0.021676906265225313,5.082625589811267,trailing,
-0.02105642083323741,0.022285812450288475,0.014857208300192316,2.365986844839615,trailing,
0.011698214668056157,0.03082603691603851,0.020550691277359007,1.294123443880491,trailing,
-0.028377437233761394,0.027577437233761364,0.01838495815584091,3.202255011535355,initial_SL,
-0.014625287503776757,0.03477182991763372,0.02318121994508915,1.8545590675142487,trailing,
-0.023260232780901568,0.030389018126055906,0.020259345417370605,6.2063097928590265,trailing,
-0.016110684719623108,0.036301315074784964,0.02420087671652331,4.09152709582582,trailing,
-0.025629582862316914,0.03943176908374388,0.02628784605582925,4.171932579383937,trailing,
0.01662174267022385,0.03646329059335747,0.024308860395571646,1.328081142392948,trailing,
-0.022041628276357566,0.05,0.033797292620475594,5.068357906816871,trailing,
-0.012197855916727096,0.027205120443995694,0.018136746962663795,0.8382125376598677,trailing,
-0.0198913593457493,0.028639558967391517,0.019093039311594343,2.014278129200285,trailing,
-0.017193308016349794,0.034614294749119104,0.023076196499412737,1.7619912514121407,trailing,
-0.025125688284973566,0.04009438831223441,0.02672959220815627,1.242324459078668,trailing,
-0.01386360768887269,0.029195997119737645,0.019463998079825098,4.357782686993353,trailing,
-0.01487493074707712,0.028682903278072845,0.01912193551871523,1.7127527490110166,trailing,
-0.00796864285862611,0.029708158881325473,0.019805439254216982,1.899864101567225,trailing,
-0.004052256945580894,0.030677396939793468,0.020451597959862313,4.257933664423172,trailing,
-0.02322530477015462,0.025320474293333187,0.016880316195555457,2.3848101079709254,trailing,
0.004095501465631802,0.029219413508532938,0.019479609005688625,3.5519132029800837,trailing,
-0.018562281819613686,0.017762281819613677,0.011841521213075785,3.5108249197476615,initial_SL,
0.051339926233788184,0.018652669600406326,0.01243511306693755,1.513707901251953,trailing,
-0.0226331376341571,0.02183313763415721,0.01455542508943814,3.9483862834059553,initial_SL,
-0.014274472674033718,0.018805143763033945,0.012536762508689295,1.933148033011038,trailing,
-0.019284206255945402,0.018484206255945365,0.012322804170630242,2.4028387507810556,initial_SL,
0.07053132966377006,0.02091696486552454,0.013944643243683027,1.8825308105673968,trailing,
-0.02426931451839658,0.02346931451839647,0.01564620967893098,1.7830070176729726,initial_SL,
0.021029735083044267,0.029042576064944352,0.01936171737662957,3.8160624137569648,trailing,
0.009007540674716161,0.020133025757450275,0.013422017171633518,2.328444841616326,trailing,
-0.028621271999859796,0.03044522555075825,0.020296817033838833,4.031893194356212,trailing,
0.001019113120151894,0.03396775267535365,0.022645168450235766,1.1847946287592295,trailing,
-0.02496771422276833,0.03578548823375161,0.02385699215583441,2.7504440203084823,trailing,
-0.008304995113142855,0.04731050281114888,0.03154033520743259,1.6545655453987684,trailing,
-0.02233565400090409,0.05,0.035824542354772504,0.5698842639954825,trailing,
-0.016085489885401198,0.05,0.03810166381043628,2.5166059503915417,trailing,
-0.009662787058803366,0.05,0.03898498425177628,3.8239232253084894,trailing,
-0.023838176899794762,0.05,0.03888395186628547,2.2960730216978726,trailing,
